"Date Time",Symbol,Open,High,Low,Close,Volume,ZL,MA
"2022-04-14 13:45:00",TSLA,330.3567,331.93,330.3567,331.9067,1932123,328.83454670039447,330.0346982790626
"2022-04-14 14:00:00",TSLA,331.9188,332.6667,331.4333,331.9333,1622730,329.49748940894955,330.17116926640927
"2022-04-14 14:15:00",TSLA,331.9467,332.2,330.4434,330.75,1356243,329.72032304362364,330.1501751179108
"2022-04-14 14:30:00",TSLA,330.73,331.07,329.5333,330.0233,1046499,329.7122534069837,330.04355620078394
"2022-04-14 14:45:00",TSLA,330.0183,330.2867,329,329.143,1036740,329.4791236044118,329.8402434701837
"2022-04-14 15:00:00",TSLA,329.1667,329.89,328.7367,329.8604,1482786,329.4913155126363,329.7489979131436
"2022-04-14 15:15:00",TSLA,329.8341,330.6967,329.8233,330.3967,1315017,329.6500888429107,329.7365776164492
"2022-04-14 15:30:00",TSLA,330.43,330.4667,329.0167,329.9017,1250907,329.65064906835903,329.66664527515303
"2022-04-14 15:45:00",TSLA,329.88,330.3467,328.025,328.32,3890607,329.2365494570893,329.40891699197846
"2022-04-14 16:00:00",TSLA,328.3333,328.5167,327.8333,328.2997,1439799,328.9082222027464,329.1763039283803
"2022-04-18 09:30:00",TSLA,329.6767,332,326.0487,330,5595333,329.10568335868345,329.18140486261603
"2022-04-18 09:45:00",TSLA,329.99,329.9983,324.47,325.9833,3202560,328.2033531189905,328.6877110709841
"2022-04-18 10:00:00",TSLA,325.7933,331.84,324.6667,331.2467,3718515,328.8915216547469,328.90164850798055
"2022-04-18 10:15:00",TSLA,331.3353,335.55,330.6933,334.8333,3809652,330.3967266676548,329.5464909538516
"2022-04-18 10:30:00",TSLA,334.9633,336.54,333.3967,335.73,2704851,331.83103388800225,330.2447882828445
"2022-04-18 10:45:00",TSLA,335.7514,336.17,333.9217,334.5133,1580787,332.64158339911467,330.72679130110845
"2022-04-18 11:00:00",TSLA,334.5167,336.0033,333.54,334,1404174,333.1391058277051,331.100271606161
"2022-04-18 11:15:00",TSLA,334,334.48,332.3367,332.6232,1540212,333.1569283093694,331.2672641661243
"2022-04-18 11:30:00",TSLA,332.5667,333.1333,331.67,332.3816,1196490,333.0950320038703,331.388879656514
"2022-04-18 11:45:00",TSLA,332.3567,333.3233,331.0267,333.2367,1294041,333.26186059566953,331.60621733475716
"2022-04-18 12:00:00",TSLA,333.1333,333.2166,330.025,330.1367,1209339,332.5614660795288,331.4161059071438
"2022-04-18 12:15:00",TSLA,330.16,330.4333,329.1433,329.3333,1116180,331.7842585558433,331.1440878694211
"2022-04-18 12:30:00",TSLA,329.27,330.2933,328.5033,330.0633,1068864,331.35690285362847,330.9896546527693
"2022-04-18 12:45:00",TSLA,330.1466,330.4066,329.2367,329.5691,1157682,330.8854128917231,330.78893898802914
"2022-04-18 13:00:00",TSLA,329.57,331.9933,329.27,331.1683,1120101,330.9364261260023,330.80790128771855
"2022-04-18 13:15:00",TSLA,331.1467,332.05,330.5,331.5367,894069,331.07637613228906,330.8719979462906
"2022-04-18 13:30:00",TSLA,331.6633,334.63,331.3567,334.5283,1704798,331.98228070563664,331.3044184437661
"2022-04-18 13:45:00",TSLA,334.4604,335.8233,333.82,335.3333,1512267,332.91337425532805,331.7967817784195
"2022-04-18 14:00:00",TSLA,335.3433,336.1333,334.8867,335.7467,1446012,333.7565067764211,332.2940051263173
"2022-04-18 14:15:00",TSLA,335.79,338.1867,335.79,337.7833,2323038,334.9568897148483,332.9978215832129
"2022-04-18 14:30:00",TSLA,337.79,338.3067,337.2733,337.7567,1181214,335.88942841012437,333.6303497350511
"2022-04-18 14:45:00",TSLA,337.7533,337.78,336.02,336.39,1274190,336.25007258603887,334.0304096484285
"2022-04-18 15:00:00",TSLA,336.415,337.1667,335.7267,336.38,1263588,336.5152382543427,334.3890868061357
"2022-04-18 15:15:00",TSLA,336.3733,336.8333,335.07,335.07,1135689,336.3597428625998,334.5476832082244
"2022-04-18 15:30:00",TSLA,335.1114,335.1114,333.0733,333.9569,1615284,335.9238678224907,334.5496570285404
"2022-04-18 15:45:00",TSLA,333.8633,334.9,332.2767,334.9,2743497,335.81370110276794,334.66668195546197
"2022-04-18 16:00:00",TSLA,334.7633,336.1667,334.7133,335.62,461979,335.90513573516,334.85997148274515
"2022-04-19 09:30:00",TSLA,335.02,337.0131,331.775,333.8233,4618965,335.4898175929345,334.80793465289526
"2022-04-19 09:45:00",TSLA,333.91,340.0733,333.37,339.835,4993323,336.74561614981104,335.5089778240552
"2022-04-19 10:00:00",TSLA,339.835,341.0467,338.85,339.7783,3241812,337.7162494538467,336.13340799642697
"2022-04-19 10:15:00",TSLA,339.8433,340.7033,338.5263,338.8733,2050782,338.23134842305967,336.5820295812125
"2022-04-19 10:30:00",TSLA,338.9067,342.77,338.6467,342.5753,2520786,339.60505279997,337.4464373174038
"2022-04-19 10:45:00",TSLA,342.5833,344.0067,342.4633,343.1783,2567565,340.83490187688426,338.2995511122709
"2022-04-19 11:00:00",TSLA,343.1633,343.4059,342.0433,342.2833,1526427,341.5488399359053,338.95468503218143
"2022-04-19 11:15:00",TSLA,342.2711,343.6267,341.7637,342.4917,1698180,342.14364463363694,339.5678901170058
"2022-04-19 11:30:00",TSLA,342.4067,344.98,341.93,344.6667,1614084,343.1647879904676,340.38828628336285
"2022-04-19 11:45:00",TSLA,344.6333,344.7233,342.67,343.0167,1042920,343.5079119262928,340.91801243401096
"2022-04-19 12:00:00",TSLA,343.0517,343.3333,342.3428,342.5328,874884,343.6215966153422,341.3299025931775
"2022-04-19 12:15:00",TSLA,342.64,343.19,341.75,342,983481,343.54154461922855,341.62883621803326
"2022-04-19 12:30:00",TSLA,342,342.2833,341.0767,341.7,1114248,343.3716789767934,341.85452595126065
"2022-04-19 12:45:00",TSLA,341.7629,343,341.5,342.1167,792102,343.323316893029,342.1034239344439
"2022-04-19 13:00:00",TSLA,342.23,343.1579,341.67,342.0167,740862,343.2366301193852,342.3088103112591
"2022-04-19 13:15:00",TSLA,342,342.0834,339.6667,340.1583,1399779,342.6550004465167,342.25527597375293
"2022-04-19 13:30:00",TSLA,340.2567,341.0833,340.0633,340.25,893214,342.2010561879496,342.2111487294889
"2022-04-19 13:45:00",TSLA,340.2727,342.8,339.8967,342.1449,1396017,342.330457218636,342.40098472600926
"2022-04-19 14:00:00",TSLA,342.155,342.43,340.301,340.6033,1207911,342.0127445632497,342.3735505263937
"2022-04-19 14:15:00",TSLA,340.6267,340.6267,339.26,340.4867,1347234,341.7196241518792,342.327613831303
"2022-04-19 14:30:00",TSLA,340.4867,341.7667,340.4067,341.5467,1078326,341.7603331526708,342.41211287823694
"2022-04-19 14:45:00",TSLA,341.59,341.9333,341.0433,341.53,959160,341.78145133381,342.4803730727827
"2022-04-19 15:00:00",TSLA,341.4633,342.71,340.6767,342.6024,1599276,342.0763493580386,342.6700643644808
"2022-04-19 15:15:00",TSLA,342.6067,343.21,342.23,342.5939,1297917,342.3014897562875,342.83472588254546
"2022-04-19 15:30:00",TSLA,342.61,342.9549,341.1367,341.5967,1641624,342.20830331915835,342.8533034404666
"2022-04-19 15:45:00",TSLA,341.645,343.01,341.17,342.7,3141672,342.42007035883574,343.00209981138227
"2022-04-19 16:00:00",TSLA,342.7167,342.73,339.5,339.5016,448656,341.73281205413264,342.7316745758926
"2022-04-20 09:30:00",TSLA,343.3333,344.6667,338.1239,338.4633,5044599,340.9068852985522,342.3519202352574
"2022-04-20 09:45:00",TSLA,338.5167,343.3333,334.05,334.5137,4128414,339.20235981897156,341.5102138029835
"2022-04-20 10:00:00",TSLA,334.48,335.1666,330.6233,333.6433,4680573,337.62344600093326,340.63580260136615
"2022-04-20 10:15:00",TSLA,333.91,334.6933,330.4567,331.94,3326286,335.93030429786575,339.6287830061886
"2022-04-20 10:30:00",TSLA,331.9433,334.26,330.9233,334.1233,2811825,335.1841715303495,338.98813512734466
"2022-04-20 10:45:00",TSLA,334.1233,335.6667,333.4633,334.005,2408661,334.58295620053445,338.3924637364839
"2022-04-20 11:00:00",TSLA,334,334.55,332.3533,332.9733,1701294,333.85573562759816,337.7240834090543
"2022-04-20 11:15:00",TSLA,333.0233,333.0233,331.1667,331.6033,1767405,332.9399728469186,336.9483175516094
"2022-04-20 11:30:00",TSLA,331.6667,332.5767,331.3333,331.62,1420944,332.24431911321676,336.2492591163154
"2022-04-20 11:45:00",TSLA,331.665,332.4933,329.1286,329.8267,2637882,331.24471189839073,335.39429430825345
"2022-04-20 12:00:00",TSLA,329.8333,330.1167,326.9133,326.9603,2215524,329.72089410998,334.26498756443124
"2022-04-20 12:15:00",TSLA,327.0467,328.0167,326,326.6667,2064294,328.46712197747445,333.20963093403344
"2022-04-20 12:30:00",TSLA,326.6667,328.95,326.6667,328.6271,1925511,328.0293460846649,332.50361777076546
"2022-04-20 12:45:00",TSLA,328.7167,329.9033,328.2533,328.82,1767777,327.77109142699527,331.89371647899486
"2022-04-20 13:00:00",TSLA,328.8,329.9267,327.7067,329.545,1485060,327.7951065473402,331.4377103891978
"2022-04-20 13:15:00",TSLA,329.58,330.1,328.1167,328.4267,1217868,327.55177058377024,330.8911256201278
"2022-04-20 13:30:00",TSLA,328.4233,330.1667,328.3333,330.0467,1262316,327.8206447618868,330.60482437843353
"2022-04-20 13:45:00",TSLA,330.1333,330.1633,328.02,329.4383,1294248,327.90220242821965,330.2759795899021
"2022-04-20 14:00:00",TSLA,329.4657,330.4333,328.3383,328.5533,986256,327.75867535801075,329.87420104097964
"2022-04-20 14:15:00",TSLA,328.6333,328.92,328.0667,328.3467,780852,327.6146314827958,329.4912963960184
"2022-04-20 14:30:00",TSLA,328.3017,329.2167,326.9467,327.45,1429743,327.28584350339713,329.03946997354547
"2022-04-20 14:45:00",TSLA,327.4233,327.9033,325.38,325.9633,1637679,326.6532045082595,328.4518030628338
"2022-04-20 15:00:00",TSLA,325.858,327.9767,325.69,327.53,1532565,326.5899839300305,328.12279381813045
"2022-04-20 15:15:00",TSLA,327.4667,328.1118,326.3334,327.3267,1296207,326.5087834250046,327.8070144736268
"2022-04-20 15:30:00",TSLA,327.3633,328.1453,326.2933,327.9,1628262,326.6179180861079,327.6002551743322
"2022-04-20 15:45:00",TSLA,327.9933,328.5555,325.0834,325.6633,3808749,326.13085338638575,327.1412649647546
"2022-04-20 16:00:00",TSLA,325.5333,342.9567,324.4967,342.33,3943875,330.1852455787044,328.8146066649484
"2022-04-21 09:30:00",TSLA,358.2433,364.0733,353.9667,362.4503,16007700,338.74987360614864,332.847674243724
"2022-04-21 09:45:00",TSLA,362.3389,363.5367,357.1133,357.5217,7933596,344.2183477976148,335.8849149687763
"2022-04-21 10:00:00",TSLA,357.5886,358.8967,353.3,354,5999208,347.5731707179243,338.1932007022766
"2022-04-21 10:15:00",TSLA,354.0652,355.53,351.1667,354.8333,5519673,350.3901779508471,340.3830982039049
"2022-04-21 10:30:00",TSLA,354.8665,356.45,352.3333,353.5998,3762900,352.2232367760385,342.20566283039165
"2022-04-21 10:45:00",TSLA,353.6583,354.1167,350.2467,352.2833,3343968,353.24879148891307,343.68367885490113
"2022-04-21 11:00:00",TSLA,352.2376,352.51,349.3333,352.0767,3094830,353.92774410472055,344.98713146800526
"2022-04-21 11:15:00",TSLA,352.065,352.1667,348.09,348.1667,3097812,353.35144308562553,345.6690897632691
"2022-04-21 11:30:00",TSLA,348.1667,349.2014,345.9133,346.6633,3536199,352.42336594740027,346.08855840766427
"2022-04-21 11:45:00",TSLA,346.5633,348.6633,345.3567,345.6867,2873736,351.3648630305939,346.3360923268169
"2022-04-21 12:00:00",TSLA,345.8667,347.4267,344.1333,344.9883,2726151,350.28601674415245,346.462804560636
"2022-04-21 12:15:00",TSLA,344.975,346.79,343.3333,343.6267,2631051,349.0240374981108,346.3975339783252
"2022-04-21 12:30:00",TSLA,343.5467,346.7016,343.5467,346.3333,1856862,348.7047968786085,346.6668535458208
"2022-04-21 12:45:00",TSLA,346.3533,347.1333,344.4043,344.5234,1630509,347.9416773034924,346.6751527571429
"2022-04-21 13:00:00",TSLA,344.51,345.5333,343.6667,345.3667,1593186,347.53498991558075,346.7787621491234
"2022-04-21 13:15:00",TSLA,345.3238,347.04,343.37,346.6597,2561175,347.5349891833277,347.02501318976766
"2022-04-21 13:30:00",TSLA,346.4805,347.1667,344.2533,345.0168,1584525,347.0812541722167,347.0338455231941
"2022-04-21 13:45:00",TSLA,344.7667,345.5367,342.3098,342.8333,1743501,346.12647020135523,346.76052586691816
"2022-04-21 14:00:00",TSLA,342.67,342.67,338.3333,338.4117,2946504,344.1847111574293,345.95286433268734
"2022-04-21 14:15:00",TSLA,338.4636,340.785,337.8167,340.1385,2665668,343.09842673418933,345.43029200425985
"2022-04-21 14:30:00",TSLA,339.9033,341.5244,337.2595,337.2595,2221941,341.47611722458055,344.59144653472345
"2022-04-21 14:45:00",TSLA,337.3933,337.9277,332.6739,334.6723,4322868,339.51176294763167,343.5037661746619
"2022-04-21 15:00:00",TSLA,334.5833,334.7133,332.1383,333.78,3204765,337.7330666840032,342.4037234613317
"2022-04-21 15:15:00",TSLA,333.6467,336.9966,332.7417,336.9233,3347532,337.1795313335006,341.7976518528447
"2022-04-21 15:30:00",TSLA,336.8809,337.2633,334.2162,336.1283,2951298,336.55670472224364,341.1477001045107
"2022-04-21 15:45:00",TSLA,336.1417,337.6633,334.3,336.26,4188960,336.12531568698853,340.57446074887395
"2022-04-21 16:00:00",TSLA,336.26,337.63,336.26,337.06,435528,336.0233703613524,340.1547394782329
"2022-04-22 09:30:00",TSLA,338.3033,339.6933,331.3334,333.3533,5856564,334.9862172575922,339.3116920833089
"2022-04-22 09:45:00",TSLA,333.4695,340.75,333.0867,340.0449,5839173,335.9662248291645,339.384694760245
"2022-04-22 10:00:00",TSLA,340.1333,344.95,339.6767,340.7964,5454696,336.9688462117653,339.54516934116305
"2022-04-22 10:15:00",TSLA,340.6967,341.18,335.86,336.7433,3624864,336.7082671007828,339.18470320712294
"2022-04-22 10:30:00",TSLA,336.7783,341.1317,336.7433,338.0117,3070344,336.85405046616756,339.0174715405712
"2022-04-22 10:45:00",TSLA,338.0667,342.0933,338.037,341.5667,2738871,337.927945378161,339.31084831712457
"2022-04-22 11:00:00",TSLA,341.51,343.5833,339.3701,342.6833,2929380,339.08743050986726,339.71641051880295
"2022-04-22 11:15:00",TSLA,342.7633,344.4167,341.3533,342.3167,2488566,339.91542100438875,340.0379020583828
"2022-04-22 11:30:00",TSLA,342.4641,342.946,338.4033,338.7567,2304306,339.6282564492538,339.8841971432456
"2022-04-22 11:45:00",TSLA,338.7567,339.94,337.88,338.36,1760706,339.29424460365965,339.69545643335647
"2022-04-22 12:00:00",TSLA,338.3533,338.9733,336.8733,338.5417,1780290,339.07798805171984,339.5474140163428
"2022-04-22 12:15:00",TSLA,338.5533,340,337.6133,338.8833,1603326,338.99878960434137,339.4563270977436
"2022-04-22 12:30:00",TSLA,338.8367,340.5561,337.8667,338.3533,1722093,338.79763381434196,339.3080480062421
"2022-04-22 12:45:00",TSLA,338.3015,338.54,336.74,337.04,1511037,338.2923513193558,339.0103188616242
"2022-04-22 13:00:00",TSLA,337.1227,338.0933,336.1767,337.6667,1537761,338.06183252060356,338.8198219978677
"2022-04-22 13:15:00",TSLA,337.5867,337.8165,336.1967,336.2433,1134438,337.5067711068141,338.4705729339647
"2022-04-22 13:30:00",TSLA,336.1667,337.28,334.4167,335.2367,1863453,336.8061286169522,338.0299698595857
"2022-04-22 13:45:00",TSLA,335.2167,335.5833,334.1,334.2767,1410015,336.0046478362995,337.5128832154742
"2022-04-22 14:00:00",TSLA,334.22,336.1867,334.0667,335.7404,1559565,335.7688691436507,337.2296671899179
"2022-04-22 14:15:00",TSLA,335.796,338.6066,335.6069,336.6552,2146620,335.83776501958926,337.0898485153574
"2022-04-22 14:30:00",TSLA,336.5733,337.32,335.0044,335.6333,1603518,335.63394841783816,336.8380752589923
"2022-04-22 14:45:00",TSLA,335.6367,335.6967,333.9833,334.9517,1458639,335.30335972231006,336.5276148951641
"2022-04-22 15:00:00",TSLA,334.89,337.7233,334.57,337.401,1912461,335.70311578840557,336.5552061276717
"2022-04-22 15:15:00",TSLA,337.3333,337.8,335.6427,335.9133,2039907,335.6367689025083,336.3971035283255
"2022-04-22 15:30:00",TSLA,335.9233,338.6333,335.7867,337.05,2406567,335.89524121281823,336.3986690848671
"2022-04-22 15:45:00",TSLA,337.08,337.08,334.5333,334.98,3609891,335.55952206911087,336.1442694560555
"2022-04-22 16:00:00",TSLA,335.0167,335.15,334,334.0867,406935,335.0640463294665,335.8052443096925
"2022-04-25 09:30:00",TSLA,326.3233,330.6667,325.1,326.91,7452084,332.7760550446367,334.6052460523251
"2022-04-25 09:45:00",TSLA,326.9117,332.2367,326,329.7851,4779558,331.73814807936094,333.88207485705436
"2022-04-25 10:00:00",TSLA,329.7667,334.8167,328.3833,332.5867,4360890,331.6790276950897,333.5819886191242
"2022-04-25 10:15:00",TSLA,332.5756,334.4167,329.7967,333.8867,3511893,331.99901419450094,333.4775623125937
"2022-04-25 10:30:00",TSLA,333.885,336.2067,332.7467,333.5441,3093996,332.18173663907857,333.34509824074917
"2022-04-25 10:45:00",TSLA,333.515,334.8533,331.0067,331.45,1912578,331.7882074832767,332.96851314461577
"2022-04-25 11:00:00",TSLA,331.4928,332.95,329.8233,331.2333,1854300,331.4346899916004,332.60557233459843
"2022-04-25 11:15:00",TSLA,331.1067,334.523,330.18,332.69,1856169,331.5573242836014,332.464138088435
"2022-04-25 11:30:00",TSLA,332.7033,334.1833,331.3067,331.4135,1469454,331.3318755127532,332.18190837628407
"2022-04-25 11:45:00",TSLA,331.3367,331.3367,330.04,330.4933,1232562,330.92377079309426,331.81681699082714
"2022-04-25 12:00:00",TSLA,330.4667,332.6667,328.7133,332.025,2038710,331.02152302368984,331.6830688918338
"2022-04-25 12:15:00",TSLA,332.18,333.4062,331.3523,332.0623,1219485,331.12371602935815,331.57210278692145
"2022-04-25 12:30:00",TSLA,332.08,334.0853,331.7967,332.0283,1506750,331.20893097169915,331.47278779693295
"2022-04-25 12:45:00",TSLA,332.12,332.9167,330.4176,331.0066,1315260,331.0171964197109,331.26060688354266
"2022-04-25 13:00:00",TSLA,330.89,332.5033,329.9433,332.1267,1174809,331.1732833525417,331.2137305300615
"2022-04-25 13:15:00",TSLA,332.28,333.3867,331.6496,332.4267,1060458,331.3870087857942,331.2139686826131
"2022-04-25 13:30:00",TSLA,332.43,333.3033,331.3787,332.7666,1006362,331.6554272921471,331.2616681743565
"2022-04-25 13:45:00",TSLA,332.77,333.2533,331.7,332.17,826479,331.71702808677077,331.23517805974546
"2022-04-25 14:00:00",TSLA,332.3067,333.0933,331.4333,332.4665,954279,331.8501934034988,331.2529107354719
"2022-04-25 14:15:00",TSLA,332.4367,335.18,332.3945,335.16,1965666,332.6752088728603,331.6098176421775
"2022-04-25 14:30:00",TSLA,335.19,335.5983,332.75,333.0483,1656303,332.7718057713125,331.6732468180055
"2022-04-25 14:45:00",TSLA,333.0326,334.95,330.12,330.5267,2593818,332.17942174218933,331.4196070152992
"2022-04-25 15:00:00",TSLA,330.48,330.6667,326.3333,328.4033,4775412,331.14712078727854,330.9287738184864
"2022-04-25 15:15:00",TSLA,328.3363,330.69,328.1167,330.1883,2949363,330.80627068188954,330.7116118894609
"2022-04-25 15:30:00",TSLA,330.2066,330.8333,328.16,330.3,2458266,330.57287324360595,330.5333367283077
"2022-04-25 15:45:00",TSLA,330.1933,333.5867,329.1667,332.7633,3810390,331.04935730438524,330.68394364043763
"2022-04-25 16:00:00",TSLA,332.6733,333.6667,332.6133,332.7667,437712,331.43530768976626,330.82482380541114
"2022-04-26 09:30:00",TSLA,331.81,333.3333,324.45,324.62,6899733,329.5846649588264,329.9389171701573
"2022-04-26 09:45:00",TSLA,324.5733,331.81,313.0533,314.5017,12609705,325.4392424430579,327.87802315462227
"2022-04-26 10:00:00",TSLA,314.5017,315.6667,306.3333,308.8767,11964834,320.6780638101859,325.3164028011535
"2022-04-26 10:15:00",TSLA,309.0667,309.0773,305.1133,307.31,8108265,316.5235557572559,322.8105905967083
"2022-04-26 10:30:00",TSLA,307.13,308.9933,301.7,301.71,8177604,311.7975180906694,319.85388880032417
"2022-04-26 10:45:00",TSLA,301.8,304.6633,300.7667,301.5,5959176,308.06374515010236,317.16464658808644
"2022-04-26 11:00:00",TSLA,301.4533,302.6667,299.4167,302.3483,6459867,305.4116702315204,314.85193557159926
"2022-04-26 11:15:00",TSLA,302.28,303.5478,300.3895,302.5,4794030,303.44093620498023,312.7949111104628
"2022-04-26 11:30:00",TSLA,302.61,303.6967,300.91,301.725,3494265,301.76823495680827,310.85512212372237
"2022-04-26 11:45:00",TSLA,301.7533,301.7567,297.7763,297.8667,4461327,299.51479863250205,308.6377662170173
"2022-04-26 12:00:00",TSLA,297.9567,299.5067,297.1454,298.12,3934074,297.89278013643013,306.6840881916197
"2022-04-26 12:15:00",TSLA,298.12,301.78,297.6667,301.6667,4360809,297.6466914426543,305.3815954006459
"2022-04-26 12:30:00",TSLA,301.6433,302.33,299.6667,299.8402,3242127,297.0633509443158,303.99820724371386
"2022-04-26 12:45:00",TSLA,299.98,313.9567,299.0933,300.8,2652057,296.94608545687703,302.8901058192033
"2022-04-26 13:00:00",TSLA,300.7383,300.7922,295.9733,295.9733,3709845,295.65802947718976,301.3089635493904
"2022-04-26 13:15:00",TSLA,295.9633,296.93,295.1,296.6167,2987457,294.8888346864564,299.98339091347964
"2022-04-26 13:30:00",TSLA,296.52,298.03,295.4233,296.3686,3122232,294.29315209150013,298.77834892549333
"2022-04-26 13:45:00",TSLA,296.31,296.8333,295.3267,295.48,2384451,293.66211279537924,297.6027908530705
"2022-04-26 14:00:00",TSLA,295.4067,297.8,294.1833,297.2967,3887790,293.71757345954796,296.7920400702193
"2022-04-26 14:15:00",TSLA,297.2433,298.6633,296.1767,297.84,3248436,293.9755042850689,296.1524700716149
"2022-04-26 14:30:00",TSLA,297.7833,299.05,296.2333,296.2743,3027807,293.8284819469809,295.4042783451709
"2022-04-26 14:45:00",TSLA,296.22,299.3267,295.7533,298.9967,2628555,294.49264957722283,295.09308047282957
"2022-04-26 15:00:00",TSLA,299.0567,299.8267,295.3667,295.5167,2908584,294.14926355908983,294.402442665826
"2022-04-26 15:15:00",TSLA,295.575,296.9017,294.4633,296.57,2913357,294.2043337588475,293.9342081534918
"2022-04-26 15:30:00",TSLA,296.4833,298.3,295.25,296.1067,2898846,294.17015607379494,293.4775608512159
"2022-04-26 15:45:00",TSLA,296.06,296.7333,291.6667,292.1233,8744700,293.12774683429114,292.59147154359994
"2022-04-26 16:00:00",TSLA,292.14,295.5767,287.3333,290.6667,761511,291.95495133518034,291.63219392249755
"2022-04-27 09:30:00",TSLA,299.5267,306,297.4567,305.0915,10978722,294.8940025738912,292.5899062481613
"2022-04-27 09:45:00",TSLA,305.1967,305.6833,299.7467,300.4133,5372436,296.0202626151096,292.89589838228267
"2022-04-27 10:00:00",TSLA,300.5033,301.6667,296,296.1399,4685976,295.80361361243104,292.6613520672638
"2022-04-27 10:15:00",TSLA,296.01,298,294.1367,295.51,4051059,295.48418957755644,292.39191683396535
"2022-04-27 10:30:00",TSLA,295.5367,299.9933,293.84,299.3333,4136007,296.2643823360657,292.6465196450581
"2022-04-27 10:45:00",TSLA,299.28,300.545,297.5033,298.6267,2458509,296.7127508456631,292.80892972367275
"2022-04-27 11:00:00",TSLA,298.7067,303.5132,298.6367,300.02,3531375,297.4508756517823,293.1492564221331
"2022-04-27 11:15:00",TSLA,300.3333,302.2733,299.7467,301.5595,2092143,298.4540413123641,293.6679221117444
"2022-04-27 11:30:00",TSLA,301.61,303.5933,301.61,302.67,2110470,299.5490601382536,294.2933374671201
"2022-04-27 11:45:00",TSLA,302.6667,302.6667,299.8433,300.74,1860255,299.90521559935087,294.6345247345525
"2022-04-27 12:00:00",TSLA,300.74,302.2525,299.3333,300.47,1537776,300.1122845993538,294.92480610080895
"2022-04-27 12:15:00",TSLA,300.3967,303.5,300.0033,302.9217,1739790,300.92216826059365,295.50806458636407
"2022-04-27 12:30:00",TSLA,302.9879,303.1635,300.6367,301.0233,1531191,301.05433445536994,295.8122965613968
"2022-04-27 12:45:00",TSLA,300.98,301.3333,300.0033,300.8633,1365411,301.1083538136676,296.0802498441824
"2022-04-27 13:00:00",TSLA,300.9433,301.0867,298.67,300.3308,2230467,301.0017648970359,296.2681592213374
"2022-04-27 13:15:00",TSLA,300.2933,300.8067,298.44,300.79,1377081,301.0315900828363,296.50685469407614
"2022-04-27 13:30:00",TSLA,300.7733,301.2267,298.8896,299.1967,1346190,300.625859809489,296.53461689365673
"2022-04-27 13:45:00",TSLA,299.3333,300.5467,298.62,300.1367,1142262,300.54799349010136,296.68737063171363
"2022-04-27 14:00:00",TSLA,300.19,300.3833,298.5398,299.4167,1168746,300.29137142912055,296.74550092430366
"2022-04-27 14:15:00",TSLA,299.43,299.4926,296.7353,297.43,1803558,299.5578986612752,296.559411821672
"2022-04-27 14:30:00",TSLA,297.3333,298.8411,296.2934,297.9902,1532085,299.1242186958933,296.47013546100624
"2022-04-27 14:45:00",TSLA,298.2583,298.8567,295.0524,295.7167,1873596,298.1792799724313,296.1144422652059
"2022-04-27 15:00:00",TSLA,295.6168,295.86,293.6667,294.8617,2150130,297.20794580881767,295.6947451302123
"2022-04-27 15:15:00",TSLA,294.7933,295.2867,293.6833,294.09,1809981,296.2416932435338,295.2276260136146
"2022-04-27 15:30:00",TSLA,294.04,295,292.5534,294.0083,3028122,295.4662057824368,294.80389897811705
"2022-04-27 15:45:00",TSLA,293.9183,294.6267,292.4533,293.9567,3969747,294.8530169174996,294.4233278722212
"2022-04-27 16:00:00",TSLA,293.8367,297.1667,293.7333,296.6733,532971,295.10494924290276,294.4275580371043
"2022-04-28 09:30:00",TSLA,299.9933,300,281.0967,281.9533,10983681,291.4167434157929,292.6025221750006
"2022-04-28 09:45:00",TSLA,282.0279,283.9633,276.6667,280.7833,11286405,288.20350151392046,290.81495500670803
"2022-04-28 10:00:00",TSLA,280.7367,281.6333,273.9,277.7317,9608673,284.8817115143015,288.8277930831275
"2022-04-28 10:15:00",TSLA,277.8733,280.9367,275.5,275.6567,6049407,281.74478393265696,286.7834772141746
"2022-04-28 10:30:00",TSLA,275.6533,278.29,275.1667,277.154,4118391,279.71309869037407,285.1350893321286
"2022-04-28 10:45:00",TSLA,277.07,279.83,276.0367,279.5667,4139022,278.8083095595056,283.9605892633158
"2022-04-28 11:00:00",TSLA,279.5667,282.1125,278.5,281.85,4500132,278.76481734989795,283.1995756161515
"2022-04-28 11:15:00",TSLA,281.8317,282.6333,279.2561,279.9133,3396603,278.2820084336577,282.2861367194503
"2022-04-28 11:30:00",TSLA,279.8333,281.6567,277.5038,277.86,3025776,277.4158302822637,281.2204869181981
"2022-04-28 11:45:00",TSLA,277.8008,279.9534,277.3667,279.8024,1903743,277.30384979792797,280.5164646179629
"2022-04-28 12:00:00",TSLA,279.59,281.8667,278.9567,281.7283,2295849,277.7835223033562,280.1378683505649
"2022-04-28 12:15:00",TSLA,281.8367,283.7052,281.5,283.6036,3140715,278.71396899503094,280.04733584870837
"2022-04-28 12:30:00",TSLA,283.6333,288.2167,283.2637,288.2167,4066935,280.7212345441179,280.5589479429268
"2022-04-28 12:45:00",TSLA,288.2267,291.97,287.0367,289.6117,6705876,282.7190309772406,281.2127427186458
"2022-04-28 13:00:00",TSLA,289.6667,291.1533,287.0667,289.7267,4126560,284.3579767040809,281.83421746943156
"2022-04-28 13:15:00",TSLA,289.6767,290.03,287.0833,288.5233,2927925,285.3523964890232,282.2606713669686
